Source Label,Label,Adjusted Time,Target Label,Number of Records
Timothy Gibson,purchases,8/16/2017 6:38:14 PM,Gail Feindt,1
Timothy Gibson,purchases,8/16/2017 9:12:29 PM,Gail Feindt,1
Timothy Gibson,purchases,8/17/2017 12:00:21 AM,Gail Feindt,1
Timothy Gibson,purchases,8/17/2017 5:21:49 PM,Gail Feindt,1
Timothy Gibson,purchases,8/17/2017 7:24:04 PM,Gail Feindt,1
Timothy Gibson,purchases,8/17/2017 10:12:02 PM,Gail Feindt,1
Timothy Gibson,purchases,8/18/2017 4:50:56 AM,Gail Feindt,1
Timothy Gibson,purchases,8/18/2017 8:36:31 AM,Gail Feindt,1
Timothy Gibson,purchases,8/18/2017 10:13:29 AM,Gail Feindt,1
Timothy Gibson,purchases,8/18/2017 6:33:24 PM,Gail Feindt,1
Timothy Gibson,purchases,8/18/2017 7:40:01 PM,Gail Feindt,1
Timothy Gibson,purchases,8/18/2017 7:54:13 PM,Gail Feindt,1
Timothy Gibson,purchases,8/18/2017 8:26:23 PM,Gail Feindt,1
Timothy Gibson,purchases,8/18/2017 9:36:46 PM,Gail Feindt,1
Timothy Gibson,purchases,8/19/2017 10:28:06 AM,Gail Feindt,1
Timothy Gibson,purchases,8/19/2017 1:13:15 PM,Gail Feindt,1
Timothy Gibson,purchases,8/19/2017 4:33:29 PM,Gail Feindt,1
Timothy Gibson,purchases,8/19/2017 8:18:08 PM,Gail Feindt,1
Timothy Gibson,purchases,8/20/2017 2:52:08 AM,Gail Feindt,1
Timothy Gibson,purchases,8/21/2017 10:25:08 PM,Gail Feindt,1
Timothy Gibson,purchases,8/22/2017 6:48:08 AM,Gail Feindt,1
Timothy Gibson,purchases,8/22/2017 12:03:30 PM,Gail Feindt,1
Timothy Gibson,purchases,8/22/2017 4:08:53 PM,Gail Feindt,1
Timothy Gibson,purchases,8/22/2017 6:48:01 PM,Gail Feindt,1
Timothy Gibson,purchases,8/22/2017 8:18:53 PM,Gail Feindt,1
Timothy Gibson,purchases,8/22/2017 10:30:00 PM,Gail Feindt,1
Timothy Gibson,purchases,8/23/2017 12:47:20 AM,Gail Feindt,1
Timothy Gibson,purchases,8/23/2017 3:57:08 AM,Gail Feindt,1
Timothy Gibson,purchases,8/23/2017 8:48:45 AM,Gail Feindt,1
Timothy Gibson,purchases,8/23/2017 9:10:39 AM,Gail Feindt,1
Timothy Gibson,purchases,8/24/2017 6:24:17 AM,Gail Feindt,1
Timothy Gibson,purchases,8/25/2017 12:11:18 AM,Gail Feindt,1
Timothy Gibson,purchases,8/25/2017 9:42:44 AM,Gail Feindt,1
Timothy Gibson,purchases,8/25/2017 2:34:36 PM,Gail Feindt,1
Timothy Gibson,purchases,8/25/2017 10:57:33 PM,Gail Feindt,1
Timothy Gibson,purchases,8/26/2017 2:10:39 AM,Gail Feindt,1
Timothy Gibson,purchases,8/26/2017 9:08:11 AM,Gail Feindt,1
Timothy Gibson,purchases,8/27/2017 1:23:41 AM,Gail Feindt,1
Timothy Gibson,purchases,8/27/2017 3:22:34 AM,Gail Feindt,1
Timothy Gibson,purchases,8/27/2017 3:34:37 AM,Gail Feindt,1
Timothy Gibson,purchases,8/27/2017 10:07:43 PM,Gail Feindt,1
Timothy Gibson,purchases,8/28/2017 2:21:18 AM,Gail Feindt,1
Timothy Gibson,purchases,8/28/2017 11:53:12 AM,Gail Feindt,1
Timothy Gibson,purchases,8/28/2017 1:44:26 PM,Gail Feindt,1
Timothy Gibson,purchases,8/28/2017 7:08:07 PM,Gail Feindt,1
Timothy Gibson,purchases,8/28/2017 7:13:11 PM,Gail Feindt,1
Timothy Gibson,purchases,8/28/2017 7:17:26 PM,Gail Feindt,1
Timothy Gibson,purchases,8/29/2017 2:23:47 AM,Gail Feindt,1
Timothy Gibson,purchases,8/29/2017 3:23:05 PM,Gail Feindt,1
Timothy Gibson,purchases,8/30/2017 10:33:36 AM,Gail Feindt,1
Timothy Gibson,purchases,09-01-2017 01:51,Gail Feindt,1
Timothy Gibson,purchases,09-01-2017 03:36,Gail Feindt,1
Timothy Gibson,purchases,09-01-2017 04:23,Gail Feindt,1
Timothy Gibson,purchases,09-01-2017 12:34,Gail Feindt,1
Timothy Gibson,purchases,09-01-2017 22:16,Gail Feindt,1
Timothy Gibson,purchases,09-02-2017 11:06,Gail Feindt,1
Timothy Gibson,purchases,09-03-2017 21:42,Gail Feindt,1
Timothy Gibson,purchases,09-04-2017 02:08,Gail Feindt,1
Timothy Gibson,purchases,09-06-2017 12:04,Gail Feindt,1
Timothy Gibson,purchases,09-06-2017 15:42,Gail Feindt,1
Timothy Gibson,purchases,09-07-2017 05:59,Gail Feindt,1
Timothy Gibson,purchases,09-07-2017 12:55,Gail Feindt,1
Timothy Gibson,purchases,09-07-2017 13:57,Gail Feindt,1
Timothy Gibson,purchases,09-07-2017 14:39,Gail Feindt,1
Timothy Gibson,purchases,09-08-2017 13:25,Gail Feindt,1
Timothy Gibson,purchases,09-08-2017 21:29,Gail Feindt,1
Timothy Gibson,purchases,09-08-2017 22:58,Gail Feindt,1
Timothy Gibson,purchases,09-09-2017 08:24,Gail Feindt,1
Timothy Gibson,purchases,09-09-2017 17:37,Gail Feindt,1
Timothy Gibson,purchases,09-10-2017 07:20,Gail Feindt,1
Timothy Gibson,purchases,09-10-2017 07:28,Gail Feindt,1
Timothy Gibson,purchases,09-10-2017 10:58,Gail Feindt,1
Timothy Gibson,purchases,09-10-2017 16:51,Gail Feindt,1
Timothy Gibson,purchases,09-10-2017 19:55,Gail Feindt,1
Timothy Gibson,purchases,09-10-2017 20:08,Gail Feindt,1
Timothy Gibson,purchases,09-11-2017 11:04,Gail Feindt,1
Timothy Gibson,purchases,09-11-2017 20:21,Gail Feindt,1
Timothy Gibson,purchases,09-12-2017 06:06,Gail Feindt,1
Timothy Gibson,purchases,9/13/2017 3:33:52 AM,Gail Feindt,1
Timothy Gibson,purchases,9/13/2017 2:30:49 PM,Gail Feindt,1
Timothy Gibson,purchases,9/13/2017 5:03:03 PM,Gail Feindt,1
Timothy Gibson,purchases,9/14/2017 4:18:35 AM,Gail Feindt,1
Timothy Gibson,purchases,9/14/2017 6:28:20 PM,Gail Feindt,1
Timothy Gibson,purchases,9/15/2017 3:53:13 AM,Gail Feindt,1
Timothy Gibson,purchases,9/16/2017 6:02:02 PM,Gail Feindt,1
Timothy Gibson,purchases,9/17/2017 3:08:41 AM,Gail Feindt,1
Timothy Gibson,purchases,9/17/2017 6:48:25 AM,Gail Feindt,1
Timothy Gibson,purchases,9/17/2017 9:22:44 AM,Gail Feindt,1
Timothy Gibson,purchases,9/17/2017 1:03:31 PM,Gail Feindt,1
Timothy Gibson,purchases,9/17/2017 7:42:59 PM,Gail Feindt,1
Timothy Gibson,purchases,9/18/2017 12:31:11 AM,Gail Feindt,1
Timothy Gibson,purchases,9/18/2017 12:55:29 AM,Gail Feindt,1
Timothy Gibson,purchases,9/18/2017 1:35:40 PM,Gail Feindt,1
Timothy Gibson,purchases,9/18/2017 4:57:04 PM,Gail Feindt,1
Timothy Gibson,purchases,9/18/2017 6:06:26 PM,Gail Feindt,1
Timothy Gibson,purchases,9/19/2017 6:41:31 AM,Gail Feindt,1
Timothy Gibson,purchases,9/19/2017 8:17:26 PM,Gail Feindt,1
Timothy Gibson,purchases,9/20/2017 8:35:34 AM,Gail Feindt,1
Timothy Gibson,purchases,9/20/2017 9:11:15 AM,Gail Feindt,1
Timothy Gibson,purchases,9/20/2017 11:14:10 AM,Gail Feindt,1
Timothy Gibson,purchases,9/21/2017 10:44:12 AM,Gail Feindt,1
Timothy Gibson,purchases,9/22/2017 1:52:51 AM,Gail Feindt,1
Timothy Gibson,purchases,9/22/2017 4:26:32 PM,Gail Feindt,1
Timothy Gibson,purchases,9/24/2017 1:12:56 AM,Gail Feindt,1
Timothy Gibson,purchases,9/24/2017 9:54:43 PM,Gail Feindt,1
Timothy Gibson,purchases,9/25/2017 7:40:52 AM,Gail Feindt,1
Timothy Gibson,purchases,9/25/2017 9:10:24 AM,Gail Feindt,1
Timothy Gibson,purchases,9/26/2017 1:38:41 PM,Gail Feindt,1
Timothy Gibson,purchases,9/27/2017 10:54:50 PM,Gail Feindt,1
Timothy Gibson,purchases,9/29/2017 3:27:35 AM,Gail Feindt,1
Timothy Gibson,purchases,9/29/2017 4:33:57 AM,Gail Feindt,1
Timothy Gibson,purchases,9/30/2017 3:41:14 PM,Gail Feindt,1
Timothy Gibson,purchases,9/30/2017 11:26:15 PM,Gail Feindt,1
Timothy Gibson,purchases,10-01-2017 02:15,Gail Feindt,1
Timothy Gibson,purchases,10-01-2017 05:01,Gail Feindt,1
Timothy Gibson,purchases,10-01-2017 06:31,Gail Feindt,1
Timothy Gibson,purchases,10-01-2017 12:34,Gail Feindt,1
Timothy Gibson,purchases,10-01-2017 12:35,Gail Feindt,1
Timothy Gibson,purchases,10-01-2017 14:38,Gail Feindt,1
Timothy Gibson,purchases,10-01-2017 15:09,Gail Feindt,1
Timothy Gibson,purchases,10-01-2017 22:03,Gail Feindt,1
Timothy Gibson,purchases,10-02-2017 09:18,Gail Feindt,1
Timothy Gibson,purchases,10-02-2017 10:52,Gail Feindt,1
Timothy Gibson,purchases,10-02-2017 12:17,Gail Feindt,1
Timothy Gibson,purchases,10-04-2017 00:12,Gail Feindt,1
Timothy Gibson,purchases,10-04-2017 02:24,Gail Feindt,1
Timothy Gibson,purchases,10-04-2017 18:55,Gail Feindt,1
Timothy Gibson,purchases,10-04-2017 22:26,Gail Feindt,1
Timothy Gibson,purchases,10-05-2017 00:04,Gail Feindt,1
Timothy Gibson,purchases,10-05-2017 00:08,Gail Feindt,1
Timothy Gibson,purchases,10-05-2017 00:30,Gail Feindt,1
Timothy Gibson,purchases,10-05-2017 14:14,Gail Feindt,1
Timothy Gibson,purchases,10-06-2017 03:20,Gail Feindt,1
Timothy Gibson,purchases,10-06-2017 20:45,Gail Feindt,1
Timothy Gibson,purchases,10-06-2017 23:51,Gail Feindt,1
Timothy Gibson,purchases,10-07-2017 00:10,Gail Feindt,1
Timothy Gibson,purchases,10-07-2017 08:29,Gail Feindt,1
Timothy Gibson,purchases,10-07-2017 20:35,Gail Feindt,1
Timothy Gibson,purchases,10-07-2017 23:56,Gail Feindt,1
Timothy Gibson,purchases,10-08-2017 01:11,Gail Feindt,1
Timothy Gibson,purchases,10-08-2017 06:11,Gail Feindt,1
Timothy Gibson,purchases,10-08-2017 07:25,Gail Feindt,1
Timothy Gibson,purchases,10-09-2017 13:02,Gail Feindt,1
Timothy Gibson,purchases,10-09-2017 14:35,Gail Feindt,1
Timothy Gibson,purchases,10-11-2017 14:57,Gail Feindt,1
Timothy Gibson,purchases,10-12-2017 03:56,Gail Feindt,1
Timothy Gibson,purchases,10-12-2017 21:33,Gail Feindt,1
Timothy Gibson,purchases,10/13/2017 3:06:29 AM,Gail Feindt,1
Timothy Gibson,purchases,10/13/2017 6:52:43 AM,Gail Feindt,1
Timothy Gibson,purchases,10/14/2017 12:01:14 AM,Gail Feindt,1
Timothy Gibson,purchases,10/14/2017 12:37:13 AM,Gail Feindt,1
Timothy Gibson,purchases,10/15/2017 10:07:48 AM,Gail Feindt,1
Timothy Gibson,purchases,10/16/2017 5:57:16 AM,Gail Feindt,1
Timothy Gibson,purchases,10/17/2017 4:19:26 AM,Gail Feindt,1
Timothy Gibson,purchases,10/17/2017 9:14:54 AM,Gail Feindt,1
Timothy Gibson,purchases,10/17/2017 1:48:01 PM,Gail Feindt,1
Timothy Gibson,purchases,10/18/2017 5:02:26 AM,Gail Feindt,1
Timothy Gibson,purchases,10/18/2017 8:31:05 AM,Gail Feindt,1
Timothy Gibson,purchases,10/18/2017 12:40:38 PM,Gail Feindt,1
Timothy Gibson,purchases,10/19/2017 1:55:16 AM,Gail Feindt,1
Timothy Gibson,purchases,10/19/2017 5:52:27 PM,Gail Feindt,1
Timothy Gibson,purchases,10/20/2017 5:08:11 AM,Gail Feindt,1
Timothy Gibson,purchases,10/20/2017 8:29:32 PM,Gail Feindt,1
Timothy Gibson,purchases,10/21/2017 4:47:02 AM,Gail Feindt,1
Timothy Gibson,purchases,10/21/2017 6:09:39 AM,Gail Feindt,1
Timothy Gibson,purchases,10/21/2017 8:34:51 PM,Gail Feindt,1
Timothy Gibson,purchases,10/24/2017 12:37:08 AM,Gail Feindt,1
Timothy Gibson,purchases,10/24/2017 7:04:38 PM,Gail Feindt,1
Timothy Gibson,purchases,10/25/2017 8:07:02 AM,Gail Feindt,1
Timothy Gibson,purchases,10/25/2017 5:47:06 PM,Gail Feindt,1
Timothy Gibson,purchases,10/26/2017 3:20:42 AM,Gail Feindt,1
Timothy Gibson,purchases,10/26/2017 5:49:14 PM,Gail Feindt,1
Timothy Gibson,purchases,10/26/2017 9:28:01 PM,Gail Feindt,1
Timothy Gibson,purchases,10/27/2017 11:20:15 PM,Gail Feindt,1
Timothy Gibson,purchases,10/28/2017 4:01:34 AM,Gail Feindt,1
Timothy Gibson,purchases,10/28/2017 12:46:38 PM,Gail Feindt,1
Timothy Gibson,purchases,10/28/2017 4:43:02 PM,Gail Feindt,1
Timothy Gibson,purchases,10/28/2017 11:27:22 PM,Gail Feindt,1
Timothy Gibson,purchases,10/29/2017 12:12:44 AM,Gail Feindt,1
Timothy Gibson,purchases,10/29/2017 12:31:21 AM,Gail Feindt,1
Timothy Gibson,purchases,10/29/2017 4:08:01 AM,Gail Feindt,1
Timothy Gibson,purchases,10/29/2017 9:09:29 AM,Gail Feindt,1
Timothy Gibson,purchases,10/30/2017 5:36:07 AM,Gail Feindt,1
Timothy Gibson,purchases,10/30/2017 7:24:17 AM,Gail Feindt,1
Timothy Gibson,purchases,10/30/2017 7:41:05 AM,Gail Feindt,1
Timothy Gibson,purchases,10/30/2017 1:32:08 PM,Gail Feindt,1
Timothy Gibson,purchases,10/30/2017 7:23:14 PM,Gail Feindt,1
Timothy Gibson,purchases,10/31/2017 4:42:45 AM,Gail Feindt,1
Timothy Gibson,purchases,10/31/2017 7:12:04 AM,Gail Feindt,1
Timothy Gibson,purchases,10/31/2017 9:25:38 PM,Gail Feindt,1
Timothy Gibson,purchases,11-01-2017 22:11,Gail Feindt,1
Timothy Gibson,purchases,11-02-2017 02:16,Gail Feindt,1
Timothy Gibson,purchases,11-02-2017 06:45,Gail Feindt,1
Timothy Gibson,purchases,11-02-2017 21:39,Gail Feindt,1
Timothy Gibson,purchases,11-03-2017 06:48,Gail Feindt,1
Timothy Gibson,purchases,11-03-2017 20:54,Gail Feindt,1
Timothy Gibson,purchases,11-03-2017 22:39,Gail Feindt,1
Timothy Gibson,purchases,11-04-2017 20:54,Gail Feindt,1
Timothy Gibson,purchases,11-04-2017 21:07,Gail Feindt,1
Timothy Gibson,purchases,11-04-2017 22:14,Gail Feindt,1
Timothy Gibson,purchases,11-04-2017 22:26,Gail Feindt,1
Timothy Gibson,purchases,11-05-2017 02:16,Gail Feindt,1
Timothy Gibson,purchases,11-05-2017 13:12,Gail Feindt,1
Timothy Gibson,purchases,11-06-2017 06:14,Gail Feindt,1
Timothy Gibson,purchases,11-07-2017 02:21,Gail Feindt,1
Timothy Gibson,purchases,11-07-2017 13:36,Gail Feindt,1
Timothy Gibson,purchases,11-08-2017 02:04,Gail Feindt,1
Timothy Gibson,purchases,11-08-2017 11:16,Gail Feindt,1
Timothy Gibson,purchases,11-08-2017 23:44,Gail Feindt,1
Timothy Gibson,purchases,11-09-2017 08:59,Gail Feindt,1
Timothy Gibson,purchases,11-09-2017 11:47,Gail Feindt,1
Timothy Gibson,purchases,11-09-2017 15:15,Gail Feindt,1
Timothy Gibson,purchases,11-10-2017 06:31,Gail Feindt,1
Timothy Gibson,purchases,11-10-2017 15:06,Gail Feindt,1
Timothy Gibson,purchases,11-10-2017 17:43,Gail Feindt,1
Timothy Gibson,purchases,11-11-2017 08:32,Gail Feindt,1
Timothy Gibson,purchases,11-11-2017 16:52,Gail Feindt,1
Timothy Gibson,purchases,11-11-2017 18:28,Gail Feindt,1
Timothy Gibson,purchases,11-11-2017 22:53,Gail Feindt,1
Timothy Gibson,purchases,11-12-2017 14:05,Gail Feindt,1
Timothy Gibson,purchases,11-12-2017 22:25,Gail Feindt,1
Timothy Gibson,purchases,11/13/2017 1:03:48 PM,Gail Feindt,1
Timothy Gibson,purchases,11/14/2017 5:27:24 PM,Gail Feindt,1
Timothy Gibson,purchases,11/14/2017 6:38:06 PM,Gail Feindt,1
Timothy Gibson,purchases,11/15/2017 6:48:24 AM,Gail Feindt,1
Timothy Gibson,purchases,11/15/2017 8:50:21 AM,Gail Feindt,1
Timothy Gibson,purchases,11/15/2017 2:25:56 PM,Gail Feindt,1
Timothy Gibson,purchases,11/15/2017 2:44:58 PM,Gail Feindt,1
Timothy Gibson,purchases,11/16/2017 3:09:19 PM,Gail Feindt,1
Timothy Gibson,purchases,11/17/2017 4:54:46 AM,Gail Feindt,1
Timothy Gibson,purchases,11/17/2017 2:57:19 PM,Gail Feindt,1
Timothy Gibson,purchases,11/17/2017 9:28:08 PM,Gail Feindt,1
Timothy Gibson,purchases,11/18/2017 7:38:10 AM,Gail Feindt,1
Timothy Gibson,purchases,11/18/2017 2:15:59 PM,Gail Feindt,1
Timothy Gibson,purchases,11/18/2017 6:44:28 PM,Gail Feindt,1
Timothy Gibson,purchases,11/18/2017 10:46:42 PM,Gail Feindt,1
Timothy Gibson,purchases,11/19/2017 1:40:26 AM,Gail Feindt,1
Timothy Gibson,purchases,11/19/2017 1:40:50 AM,Gail Feindt,1
Timothy Gibson,purchases,11/19/2017 4:34:57 AM,Gail Feindt,1
Timothy Gibson,purchases,11/19/2017 6:21:35 AM,Gail Feindt,1
Timothy Gibson,purchases,11/20/2017 10:11:57 AM,Gail Feindt,1
Timothy Gibson,purchases,11/20/2017 12:25:28 PM,Gail Feindt,1
Timothy Gibson,purchases,11/21/2017 6:21:11 AM,Gail Feindt,1
Timothy Gibson,purchases,11/21/2017 1:57:32 PM,Gail Feindt,1
Timothy Gibson,purchases,11/22/2017 8:34:46 AM,Gail Feindt,1
Timothy Gibson,purchases,11/22/2017 4:09:51 PM,Gail Feindt,1
Timothy Gibson,purchases,11/22/2017 8:19:46 PM,Gail Feindt,1
Timothy Gibson,purchases,11/22/2017 8:33:13 PM,Gail Feindt,1
Timothy Gibson,purchases,11/23/2017 7:08:59 AM,Gail Feindt,1
Timothy Gibson,purchases,11/23/2017 7:33:28 PM,Gail Feindt,1
Timothy Gibson,purchases,11/24/2017 8:23:20 AM,Gail Feindt,1
Timothy Gibson,purchases,11/24/2017 11:27:09 AM,Gail Feindt,1
Timothy Gibson,purchases,11/24/2017 12:03:17 PM,Gail Feindt,1
Timothy Gibson,purchases,11/24/2017 11:05:13 PM,Gail Feindt,1
Timothy Gibson,purchases,11/25/2017 9:41:22 AM,Gail Feindt,1
Timothy Gibson,purchases,11/25/2017 10:34:49 AM,Gail Feindt,1
Timothy Gibson,purchases,11/25/2017 12:11:39 PM,Gail Feindt,1
Timothy Gibson,purchases,11/25/2017 3:11:58 PM,Gail Feindt,1
Timothy Gibson,purchases,11/26/2017 6:23:03 PM,Gail Feindt,1
Timothy Gibson,purchases,11/26/2017 11:37:49 PM,Gail Feindt,1
Timothy Gibson,purchases,11/27/2017 2:05:30 AM,Gail Feindt,1
Timothy Gibson,purchases,11/27/2017 1:46:00 PM,Gail Feindt,1
Timothy Gibson,purchases,11/28/2017 3:01:42 AM,Gail Feindt,1
Timothy Gibson,purchases,11/28/2017 11:19:40 AM,Gail Feindt,1
Timothy Gibson,purchases,11/28/2017 9:35:34 PM,Gail Feindt,1
Timothy Gibson,purchases,11/29/2017 11:45:12 AM,Gail Feindt,1
Timothy Gibson,purchases,11/29/2017 4:57:01 PM,Gail Feindt,1
Timothy Gibson,purchases,11/29/2017 6:56:30 PM,Gail Feindt,1
Timothy Gibson,purchases,11/30/2017 6:06:17 PM,Gail Feindt,1
Timothy Gibson,purchases,12-01-2017 01:39,Gail Feindt,1
Timothy Gibson,purchases,12-01-2017 05:34,Gail Feindt,1
Timothy Gibson,purchases,12-01-2017 12:16,Gail Feindt,1
Timothy Gibson,purchases,12-02-2017 13:40,Gail Feindt,1
Timothy Gibson,purchases,12-05-2017 12:35,Gail Feindt,1
Timothy Gibson,purchases,12-05-2017 21:30,Gail Feindt,1
Timothy Gibson,purchases,12-05-2017 22:31,Gail Feindt,1
Timothy Gibson,purchases,12-06-2017 05:41,Gail Feindt,1
Timothy Gibson,purchases,12-06-2017 10:26,Gail Feindt,1
Timothy Gibson,purchases,12-06-2017 23:31,Gail Feindt,1
Timothy Gibson,purchases,12-07-2017 00:21,Gail Feindt,1
Timothy Gibson,purchases,12-07-2017 03:20,Gail Feindt,1
Timothy Gibson,purchases,12-08-2017 15:51,Gail Feindt,1
Timothy Gibson,purchases,12-08-2017 16:29,Gail Feindt,1
Timothy Gibson,purchases,12-09-2017 12:35,Gail Feindt,1
Timothy Gibson,purchases,12-09-2017 15:37,Gail Feindt,1
Timothy Gibson,purchases,12-10-2017 10:56,Gail Feindt,1
Timothy Gibson,purchases,12-10-2017 14:51,Gail Feindt,1
Timothy Gibson,purchases,12-10-2017 19:58,Gail Feindt,1
Timothy Gibson,purchases,12-11-2017 16:16,Gail Feindt,1
Timothy Gibson,purchases,12-12-2017 00:14,Gail Feindt,1
Timothy Gibson,purchases,12-12-2017 01:29,Gail Feindt,1
Timothy Gibson,purchases,12-12-2017 04:12,Gail Feindt,1
Timothy Gibson,purchases,12-12-2017 14:02,Gail Feindt,1
Timothy Gibson,purchases,12-12-2017 16:54,Gail Feindt,1
Timothy Gibson,purchases,12/13/2017 11:46:14 AM,Gail Feindt,1
Timothy Gibson,purchases,12/13/2017 2:45:14 PM,Gail Feindt,1
Timothy Gibson,purchases,12/13/2017 8:42:17 PM,Gail Feindt,1
Timothy Gibson,purchases,12/14/2017 5:49:07 AM,Gail Feindt,1
Timothy Gibson,purchases,12/14/2017 6:54:22 AM,Gail Feindt,1
Timothy Gibson,purchases,12/14/2017 7:55:48 PM,Gail Feindt,1
Timothy Gibson,purchases,12/15/2017 12:58:20 AM,Gail Feindt,1
Timothy Gibson,purchases,12/15/2017 11:38:26 AM,Gail Feindt,1
Timothy Gibson,purchases,12/15/2017 10:19:30 PM,Gail Feindt,1
Timothy Gibson,purchases,12/16/2017 12:51:31 AM,Gail Feindt,1
Timothy Gibson,purchases,12/16/2017 2:50:29 AM,Gail Feindt,1
Timothy Gibson,purchases,12/16/2017 5:24:31 PM,Gail Feindt,1
Timothy Gibson,purchases,12/16/2017 7:37:27 PM,Gail Feindt,1
Timothy Gibson,purchases,12/17/2017 5:21:48 AM,Gail Feindt,1
Timothy Gibson,purchases,12/17/2017 4:51:10 PM,Gail Feindt,1
Timothy Gibson,purchases,12/18/2017 2:42:05 PM,Gail Feindt,1
Timothy Gibson,purchases,12/18/2017 3:51:28 PM,Gail Feindt,1
Timothy Gibson,purchases,12/18/2017 10:21:33 PM,Gail Feindt,1
Timothy Gibson,purchases,12/19/2017 1:47:42 AM,Gail Feindt,1
Timothy Gibson,purchases,12/19/2017 9:22:19 AM,Gail Feindt,1
Timothy Gibson,purchases,12/19/2017 7:22:07 PM,Gail Feindt,1
Timothy Gibson,purchases,12/20/2017 8:18:32 AM,Gail Feindt,1
Timothy Gibson,purchases,12/20/2017 12:34:05 PM,Gail Feindt,1
Timothy Gibson,purchases,12/20/2017 10:13:49 PM,Gail Feindt,1
Timothy Gibson,purchases,12/21/2017 8:08:43 AM,Gail Feindt,1
Timothy Gibson,purchases,12/21/2017 10:29:30 PM,Gail Feindt,1
Timothy Gibson,purchases,12/22/2017 6:16:09 AM,Gail Feindt,1
Timothy Gibson,purchases,12/23/2017 3:22:11 AM,Gail Feindt,1
Timothy Gibson,purchases,12/23/2017 6:19:56 AM,Gail Feindt,1
Timothy Gibson,purchases,12/23/2017 4:37:04 PM,Gail Feindt,1
Timothy Gibson,purchases,12/23/2017 5:42:53 PM,Gail Feindt,1
Timothy Gibson,purchases,12/23/2017 10:26:43 PM,Gail Feindt,1
Timothy Gibson,purchases,12/24/2017 7:55:17 AM,Gail Feindt,1
Timothy Gibson,purchases,12/24/2017 5:36:08 PM,Gail Feindt,1
Timothy Gibson,purchases,12/24/2017 11:04:51 PM,Gail Feindt,1
Timothy Gibson,purchases,12/25/2017 2:21:19 PM,Gail Feindt,1
Timothy Gibson,purchases,12/25/2017 10:41:07 PM,Gail Feindt,1
Timothy Gibson,purchases,12/26/2017 10:39:56 AM,Gail Feindt,1
Timothy Gibson,purchases,12/26/2017 7:49:28 PM,Gail Feindt,1
Timothy Gibson,purchases,12/27/2017 11:12:46 PM,Gail Feindt,1
Timothy Gibson,purchases,12/28/2017 9:33:45 AM,Gail Feindt,1
Timothy Gibson,purchases,12/28/2017 9:02:38 PM,Gail Feindt,1
Timothy Gibson,purchases,12/29/2017 2:16:48 AM,Gail Feindt,1
Timothy Gibson,purchases,12/29/2017 1:08:22 PM,Gail Feindt,1
Timothy Gibson,purchases,12/30/2017 12:43:38 AM,Gail Feindt,1
Meryl Pastuch,purchases,09-11-2015 06:29,Gail Feindt,1
Meryl Pastuch,purchases,5/18/2016 6:17:12 PM,Gail Feindt,1
Meryl Pastuch,purchases,01-04-2017 04:54,Gail Feindt,1
Meryl Pastuch,purchases,05-10-2017 15:41,Gail Feindt,1
Madeline Nindorf,meetings,11-08-2015 16:00,Sherrell Biebel,1
Madeline Nindorf,meetings,11-08-2015 16:00,Julie Tierno,1
Richard Fox,meetings,11-07-2015 18:03,Madeline Nindorf,1
Richard Fox,meetings,11-08-2015 16:00,Madeline Nindorf,1
Richard Fox,meetings,11-08-2015 16:00,Sherrell Biebel,1
Richard Fox,meetings,8/29/2017 8:12:13 PM,Sherrell Biebel,1
Meryl Pastuch,meetings,8/29/2017 8:12:13 PM,Sherrell Biebel,1
Julie Tierno,meetings,11-08-2015 16:00,Sherrell Biebel,1
Refugio Orrantia,calls,11/26/2015 4:15:53 PM,Jose Ringwald,1
Refugio Orrantia,calls,9/18/2016 2:00:53 PM,Tobi Gatlin,1
Refugio Orrantia,calls,11-06-2015 13:45,Julie Tierno,1
Melita Scarpaci,calls,11-07-2015 11:55,Dylan Ballard,1
Ramiro Gault,calls,07-06-2016 12:15,Refugio Orrantia,1
Ramiro Gault,calls,02-02-2016 19:41,Jose Ringwald,1
Ramiro Gault,calls,11/20/2015 7:44:53 PM,Kerstin Belveal,1
Augusta Sharp,calls,11-08-2015 19:18,Melita Scarpaci,1
Augusta Sharp,calls,02-11-2016 13:07,Kerstin Belveal,1
Augusta Sharp,calls,5/17/2016 11:48:53 PM,Lindsy Henion,1
Augusta Sharp,calls,1/20/2016 6:32:53 AM,Meryl Pastuch,1
Augusta Sharp,calls,12-07-2017 10:29,Rosalia Larroque,1
May Burton,calls,12/23/2017 7:46:53 PM,Patrick Lane,1
Alex Hall,calls,11-12-2015 09:51,Glen Grant,1
Alex Hall,calls,4/24/2016 10:10:53 AM,Julie Tierno,1
Jose Ringwald,calls,11-09-2015 14:02,Refugio Orrantia,1
Jose Ringwald,calls,11/17/2015 2:20:53 AM,Ramiro Gault,1
Jose Ringwald,calls,12/17/2016 9:51:53 AM,Kerstin Belveal,1
Jose Ringwald,calls,7/25/2016 3:35:53 PM,Tobi Gatlin,1
Kerstin Belveal,calls,11-08-2015 16:38,Ramiro Gault,1
Kerstin Belveal,calls,05-07-2016 10:54,Augusta Sharp,1
Kerstin Belveal,calls,11-07-2015 02:23,Jose Ringwald,1
Kerstin Belveal,calls,9/15/2017 1:13:43 AM,Rosalia Larroque,1
Kerstin Belveal,calls,9/20/2017 11:38:53 AM,Rosalia Larroque,1
